Employee_ID,Age,Gender,Marital_Status,Education_Level,Job_Role,Department,Years_with_Company,Current_Salary,Job_Satisfaction_Score,Performance_Rating,Promotion_History,Training_History,Exit_Reason,Work_Life_Balance_Score,Previous_Experience_Years,Status,Date_of_Joining,Date_of_Leaving,Resignation Status
EMP_818,35,Other,Single,Master's,Manager,IT,1,31049,5,4,1,Completed,Involuntary,5,7,Active,4/5/2013,,N
EMP_819,29,Female,Married,Master's,Sales,HR,17,97837,1,2,1,Not Completed,None,2,4,Active,2/2/2016,,N
EMP_820,26,Male,Divorced,High School,HR,IT,15,94760,4,1,0,Not Completed,Voluntary,4,7,Active,1/15/2004,,N
EMP_821,26,Male,Divorced,High School,Sales,Sales,15,88498,1,3,1,Completed,Involuntary,3,8,Resigned,4/20/2015,10/24/2023,Y
EMP_822,26,Female,Divorced,Bachelor's,Manager,IT,18,65966,4,2,1,Not Completed,Involuntary,4,13,Active,4/1/2014,,N
EMP_823,48,Male,Married,Bachelor's,Engineer,Management,6,73705,4,4,0,Completed,None,5,3,Resigned,9/30/2013,3/11/2018,Y
EMP_824,26,Other,Married,Doctorate,IT Support,Sales,2,91490,4,3,0,Completed,None,2,3,Active,8/22/2005,,N
EMP_825,24,Female,Single,Master's,Sales,Finance,5,83645,5,3,2,Not Completed,Voluntary,4,6,Active,7/12/2017,,N
EMP_826,59,Female,Married,Bachelor's,IT Support,Finance,19,98231,4,4,0,Completed,Voluntary,1,4,Active,11/23/2013,,N
EMP_827,51,Male,Divorced,Master's,Engineer,IT,7,102181,5,4,0,Not Completed,Involuntary,4,10,Terminated,1/28/2003,2/9/2010,Y
EMP_828,22,Female,Single,High School,Finance,Engineering,9,85032,1,1,1,Completed,Involuntary,4,9,Active,9/7/2001,,N
EMP_829,29,Other,Married,High School,Manager,Management,2,103685,4,4,2,Completed,Retirement,2,0,Active,7/8/2003,,N
EMP_830,34,Female,Divorced,Doctorate,IT Support,Engineering,7,45032,3,3,0,Not Completed,Involuntary,3,7,Terminated,5/14/2006,6/22/2008,Y
EMP_831,41,Male,Divorced,Doctorate,Sales,Sales,14,94221,1,4,2,Completed,None,4,3,Active,10/28/2013,,N
EMP_832,27,Female,Single,Bachelor's,Finance,Engineering,15,52243,3,3,2,Not Completed,Involuntary,4,7,Resigned,8/3/2008,10/9/2013,Y
EMP_833,29,Male,Divorced,Master's,Finance,Sales,12,75915,3,2,0,Not Completed,None,5,1,Resigned,1/20/2010,10/21/2015,Y
EMP_834,51,Male,Married,Bachelor's,Engineer,Engineering,4,105969,2,2,0,Completed,Voluntary,2,11,Active,10/26/2007,,N
EMP_835,36,Other,Divorced,Bachelor's,IT Support,Finance,13,47379,5,3,0,Completed,None,5,11,Active,6/11/2004,,N
EMP_836,31,Female,Single,Master's,IT Support,Management,9,102401,2,2,0,Not Completed,None,4,3,Terminated,6/11/2009,3/9/2019,Y
EMP_837,54,Other,Divorced,Bachelor's,HR,Engineering,12,109146,5,1,2,Completed,Voluntary,4,14,Active,6/7/2015,,N
EMP_838,30,Other,Divorced,Doctorate,HR,IT,10,119416,2,3,1,Completed,Involuntary,1,1,Active,5/27/2007,,N
EMP_839,54,Female,Married,Master's,HR,Sales,9,106251,1,3,2,Not Completed,Involuntary,5,4,Active,2/14/2003,,N
EMP_840,30,Other,Married,Master's,IT Support,IT,7,32631,3,4,2,Completed,Voluntary,2,9,Active,10/1/2007,,N
EMP_841,35,Other,Married,Bachelor's,IT Support,Management,12,70452,1,1,2,Completed,Involuntary,4,9,Resigned,5/13/2001,10/2/2007,Y
EMP_842,53,Male,Married,Master's,HR,IT,16,91196,5,4,0,Not Completed,Involuntary,1,13,Terminated,5/19/2017,12/2/2023,Y
EMP_843,58,Other,Divorced,Doctorate,Manager,Finance,15,43830,3,1,0,Completed,Voluntary,1,7,Terminated,10/26/2012,3/20/2016,Y
EMP_844,27,Female,Married,Doctorate,Sales,Finance,7,54596,3,1,1,Completed,Involuntary,3,10,Terminated,1/8/2003,6/28/2012,Y
EMP_845,26,Male,Divorced,High School,Sales,HR,8,73484,5,1,1,Completed,Involuntary,2,6,Active,6/16/2008,,N
EMP_846,25,Other,Married,High School,Manager,Management,7,55772,1,3,1,Completed,Voluntary,1,10,Resigned,10/18/2004,12/10/2011,Y
EMP_847,37,Other,Married,High School,Engineer,Engineering,11,35116,3,2,2,Completed,Voluntary,2,14,Active,12/28/2010,,N
EMP_848,31,Female,Married,High School,Sales,Finance,4,111839,1,2,1,Completed,None,4,4,Active,9/5/2001,,N
EMP_849,52,Other,Divorced,Bachelor's,IT Support,Engineering,18,115053,1,4,2,Not Completed,None,3,10,Resigned,5/5/2008,4/4/2016,Y
EMP_850,52,Female,Married,High School,Finance,Engineering,19,31636,1,4,0,Completed,None,2,6,Active,10/5/2001,,N
EMP_851,35,Other,Divorced,High School,IT Support,Sales,7,71590,3,2,2,Completed,Voluntary,3,4,Terminated,11/8/2007,3/28/2015,Y
EMP_852,34,Other,Married,High School,Sales,IT,13,37811,4,2,0,Completed,Voluntary,2,6,Active,5/16/2011,,N
EMP_853,25,Female,Married,High School,Manager,Engineering,9,45223,2,1,0,Not Completed,Voluntary,2,3,Resigned,2/9/2003,12/12/2004,Y
EMP_854,47,Male,Single,Bachelor's,Engineer,HR,18,40581,5,4,1,Completed,Retirement,5,3,Active,11/5/2012,,N
EMP_855,45,Female,Married,High School,Sales,Management,7,50919,1,4,0,Not Completed,None,3,9,Active,4/11/2016,,N
EMP_856,30,Male,Divorced,Master's,Manager,Management,16,113018,3,4,1,Not Completed,Involuntary,2,3,Active,2/16/2010,,N
EMP_857,56,Male,Single,Doctorate,Finance,Sales,5,79441,5,4,1,Not Completed,None,5,10,Active,6/20/2006,,N
EMP_858,36,Female,Divorced,Master's,HR,HR,7,32604,4,2,1,Not Completed,None,5,7,Active,6/10/2000,,N
EMP_859,45,Female,Divorced,Bachelor's,Finance,IT,6,94655,4,2,2,Not Completed,None,3,0,Terminated,12/26/2004,12/5/2006,Y
EMP_860,52,Other,Single,Bachelor's,Finance,HR,2,30207,3,3,1,Completed,Voluntary,4,9,Active,8/13/2016,,N
EMP_861,40,Other,Married,Bachelor's,Engineer,Management,7,38463,1,3,1,Completed,Voluntary,3,4,Active,2/6/2012,,N
EMP_862,23,Male,Single,Doctorate,Sales,HR,9,66446,4,2,0,Completed,Voluntary,2,11,Active,7/28/2007,,N
EMP_863,23,Other,Divorced,High School,HR,IT,13,42671,4,1,2,Completed,Voluntary,4,9,Active,4/25/2009,,N
EMP_864,57,Female,Married,Bachelor's,Manager,Finance,17,39476,4,2,1,Not Completed,None,3,1,Active,3/12/2007,,N
EMP_865,58,Male,Single,High School,HR,Engineering,17,34986,3,1,1,Not Completed,Involuntary,3,9,Active,12/7/2010,,N
EMP_866,55,Other,Divorced,Bachelor's,Sales,Engineering,15,58590,5,4,1,Not Completed,Retirement,3,3,Active,9/3/2013,,N
EMP_867,40,Other,Married,Doctorate,Engineer,Management,18,45526,2,3,0,Not Completed,Involuntary,3,4,Resigned,4/17/2013,9/10/2022,Y
EMP_868,59,Female,Divorced,Master's,Sales,Management,15,72001,3,1,0,Not Completed,Voluntary,4,7,Active,8/2/2012,,N
EMP_869,44,Female,Married,Master's,Manager,IT,11,83242,1,4,0,Not Completed,Voluntary,2,1,Active,2/26/2000,,N
EMP_870,37,Other,Married,Doctorate,HR,HR,12,36803,3,2,1,Completed,Involuntary,5,1,Active,6/20/2014,,N
EMP_871,27,Male,Single,High School,Finance,IT,17,81446,3,3,1,Completed,None,3,1,Active,11/11/2008,,N
EMP_872,47,Male,Married,Bachelor's,Sales,Sales,12,41905,2,2,1,Completed,None,5,13,Resigned,6/2/2006,9/26/2015,Y
EMP_873,43,Female,Divorced,Master's,IT Support,Management,7,32461,2,4,1,Completed,Retirement,5,7,Active,1/10/2014,,N
EMP_874,45,Female,Married,Doctorate,Engineer,Management,7,88687,2,4,1,Not Completed,Retirement,5,11,Active,12/10/2017,,N
EMP_875,42,Female,Divorced,High School,Engineer,Management,10,35673,5,2,0,Not Completed,Voluntary,3,13,Active,6/3/2013,,N
EMP_876,51,Other,Married,Master's,HR,IT,16,106490,3,4,1,Not Completed,None,3,2,Terminated,6/1/2016,8/27/2022,Y
EMP_877,32,Other,Married,Doctorate,Finance,IT,11,76772,1,4,2,Completed,Voluntary,3,4,Active,4/22/2014,,N
EMP_878,30,Female,Single,Bachelor's,Manager,HR,16,105956,2,1,1,Completed,None,3,1,Active,9/11/2001,,N
EMP_879,33,Male,Married,Doctorate,Finance,Finance,2,112863,2,2,0,Completed,Retirement,1,5,Active,5/6/2013,,N
EMP_880,47,Female,Married,High School,HR,Management,2,59564,3,2,1,Completed,Voluntary,2,9,Active,5/6/2013,,N
EMP_881,59,Female,Divorced,Master's,Finance,Finance,18,99692,1,3,2,Completed,Involuntary,1,5,Active,2/26/2007,,N
EMP_882,24,Male,Divorced,Bachelor's,HR,IT,5,42251,2,1,1,Completed,None,4,1,Terminated,7/21/2019,3/31/2027,Y
EMP_883,54,Male,Divorced,High School,Finance,HR,14,109056,3,1,2,Not Completed,Involuntary,1,14,Active,9/1/2011,,N
EMP_884,36,Male,Married,Doctorate,Sales,IT,8,112085,4,4,2,Completed,Voluntary,1,3,Resigned,9/17/2014,11/9/2017,Y
EMP_885,26,Male,Divorced,Master's,Engineer,Sales,6,31905,5,3,0,Completed,Voluntary,1,10,Active,10/6/2007,,N
EMP_886,45,Other,Divorced,Master's,HR,Engineering,9,82208,3,3,2,Completed,Retirement,2,1,Active,10/27/2001,,N
EMP_887,32,Other,Married,High School,HR,Engineering,6,105051,2,1,1,Not Completed,Voluntary,5,13,Terminated,5/7/2000,6/2/2005,Y
EMP_888,54,Female,Divorced,Bachelor's,Engineer,IT,17,92094,1,3,2,Completed,None,4,9,Active,9/27/2009,,N
EMP_889,44,Other,Single,High School,IT Support,Engineering,8,46734,4,1,1,Completed,None,4,3,Active,6/3/2011,,N
EMP_890,31,Female,Single,Master's,IT Support,Engineering,3,56886,1,3,1,Not Completed,None,2,12,Terminated,8/22/2013,10/25/2016,Y
EMP_891,49,Female,Divorced,Master's,Manager,HR,12,93611,1,1,1,Completed,Voluntary,1,12,Terminated,8/15/2014,9/26/2018,Y
EMP_892,38,Male,Divorced,Master's,HR,Engineering,13,66077,1,1,1,Completed,Retirement,5,10,Resigned,12/17/2018,4/22/2027,Y
EMP_893,47,Male,Divorced,Bachelor's,Sales,HR,18,35661,3,4,0,Not Completed,Voluntary,3,6,Resigned,1/3/2018,3/27/2020,Y
EMP_894,46,Other,Married,Master's,Finance,Sales,11,33838,3,4,1,Not Completed,Retirement,2,4,Active,9/26/2001,,N
EMP_895,57,Other,Single,Master's,Sales,Management,2,72073,5,3,0,Completed,None,5,9,Active,11/17/2009,,N
EMP_896,33,Other,Single,High School,HR,Management,14,40378,4,4,2,Not Completed,Retirement,2,3,Resigned,2/6/2010,10/26/2018,Y
EMP_897,24,Other,Divorced,Master's,Manager,Management,1,38058,1,2,1,Not Completed,None,2,14,Terminated,9/16/2015,8/12/2020,Y
EMP_898,50,Male,Divorced,Doctorate,HR,HR,15,97525,2,2,2,Completed,None,3,9,Active,11/23/2012,,N
EMP_899,45,Male,Married,High School,Manager,HR,18,105113,1,3,0,Not Completed,Voluntary,5,9,Active,9/12/2002,,N
EMP_900,40,Other,Married,Master's,Engineer,HR,18,115404,4,1,1,Not Completed,None,1,2,Active,1/17/2007,,N
EMP_901,34,Female,Single,High School,Finance,Sales,17,119806,1,4,1,Completed,Voluntary,5,12,Active,3/2/2003,,N
EMP_902,37,Male,Married,High School,Sales,Finance,1,63884,3,3,0,Not Completed,Involuntary,5,12,Active,6/2/2012,,N
EMP_903,48,Male,Single,Doctorate,Manager,HR,14,58527,3,2,2,Completed,Voluntary,1,12,Resigned,6/24/2015,12/12/2023,Y
EMP_904,27,Male,Divorced,High School,Sales,HR,16,72187,4,1,0,Not Completed,None,3,5,Active,6/5/2018,,N
EMP_905,31,Male,Divorced,High School,Engineer,Management,4,68735,5,4,2,Not Completed,Involuntary,5,1,Active,8/4/2010,,N
EMP_906,59,Other,Single,Bachelor's,HR,IT,6,45981,1,1,2,Completed,None,1,3,Active,11/21/2017,,N
EMP_907,29,Other,Divorced,Master's,Manager,Engineering,16,92457,4,1,2,Not Completed,None,2,11,Active,8/31/2000,,N
EMP_908,39,Female,Married,Bachelor's,Finance,Engineering,6,57080,2,4,1,Not Completed,None,2,7,Active,2/6/2002,,N
EMP_909,53,Male,Divorced,Master's,Manager,Sales,15,41797,2,4,0,Not Completed,None,1,1,Active,10/22/2008,,N
EMP_910,38,Other,Divorced,High School,IT Support,Engineering,1,87056,5,2,1,Not Completed,Voluntary,2,8,Active,2/18/2001,,N
EMP_911,23,Other,Single,Master's,HR,Finance,7,56457,3,2,0,Not Completed,None,5,1,Active,12/27/2017,,N
EMP_912,41,Male,Married,High School,HR,Management,11,50917,4,1,2,Completed,Retirement,1,7,Active,12/27/2008,,N
EMP_913,31,Other,Married,Master's,Finance,Sales,1,38871,1,1,1,Not Completed,Retirement,5,7,Active,11/23/2011,,N
EMP_914,30,Other,Divorced,High School,Finance,Engineering,8,49053,4,2,1,Completed,Voluntary,4,6,Terminated,7/3/2008,8/10/2016,Y
EMP_915,46,Other,Divorced,Master's,Engineer,Engineering,14,96727,5,2,1,Not Completed,Voluntary,3,13,Resigned,11/26/2007,2/18/2015,Y
EMP_916,46,Female,Married,Master's,Sales,IT,5,113050,4,1,2,Not Completed,None,3,14,Resigned,7/6/2017,1/30/2023,Y
EMP_917,45,Other,Married,Master's,Manager,Management,13,113323,5,3,0,Completed,Voluntary,3,12,Active,5/11/2002,,N
EMP_918,27,Male,Single,High School,Engineer,Sales,15,89415,5,3,2,Not Completed,Involuntary,1,9,Active,2/17/2016,,N
EMP_919,51,Male,Divorced,Master's,Sales,Management,9,68398,5,3,1,Not Completed,Voluntary,4,5,Active,6/15/2013,,N
EMP_920,31,Male,Divorced,High School,Engineer,Sales,8,105058,4,4,1,Not Completed,Voluntary,3,0,Resigned,7/28/2013,3/28/2015,Y
EMP_921,52,Other,Married,Bachelor's,IT Support,Engineering,19,35030,2,2,2,Not Completed,Voluntary,5,1,Active,3/11/2009,,N
EMP_922,39,Female,Single,Master's,Finance,Management,17,31381,1,3,1,Completed,Retirement,3,6,Resigned,10/8/2010,7/20/2017,Y
EMP_923,54,Other,Married,Doctorate,Finance,Management,19,46753,5,3,1,Completed,None,4,12,Active,4/22/2010,,N
EMP_924,40,Male,Divorced,Doctorate,HR,Finance,18,35092,3,2,0,Not Completed,Involuntary,5,10,Active,7/28/2000,,N
EMP_925,44,Female,Divorced,High School,Manager,IT,18,82946,5,4,0,Completed,Involuntary,5,3,Active,10/5/2016,,N
EMP_926,26,Female,Divorced,Doctorate,Manager,Management,4,117620,4,3,0,Completed,Retirement,1,8,Resigned,11/27/2005,6/29/2009,Y
EMP_927,47,Other,Divorced,High School,Manager,Sales,2,110093,5,4,0,Not Completed,Involuntary,1,2,Active,7/5/2006,,N
EMP_928,50,Male,Single,High School,Engineer,Finance,5,88520,3,4,0,Not Completed,None,2,3,Active,12/29/2005,,N
EMP_929,45,Other,Divorced,Doctorate,Engineer,Management,17,38567,2,1,0,Completed,Involuntary,4,2,Terminated,11/6/2001,4/11/2008,Y
EMP_930,27,Male,Married,Doctorate,Manager,Management,7,110152,4,2,1,Completed,Involuntary,5,6,Active,1/21/2017,,N
EMP_931,25,Female,Single,Bachelor's,HR,Finance,16,114680,4,1,1,Completed,Retirement,4,1,Active,3/15/2017,,N
EMP_932,47,Other,Single,High School,Sales,Engineering,1,57866,4,3,0,Completed,None,3,9,Active,9/17/2003,,N
EMP_933,36,Female,Divorced,Doctorate,IT Support,Management,12,64711,3,1,2,Completed,Retirement,3,11,Active,8/31/2018,,N
EMP_934,34,Male,Single,Bachelor's,Engineer,HR,19,78743,4,2,0,Completed,Voluntary,2,11,Active,1/26/2000,,N
EMP_935,43,Female,Divorced,Bachelor's,Manager,IT,9,55386,2,4,1,Not Completed,Voluntary,5,1,Resigned,5/17/2007,3/8/2011,Y
EMP_936,34,Female,Single,High School,Finance,Engineering,16,116842,1,4,2,Not Completed,None,5,1,Active,7/8/2004,,N
EMP_937,38,Female,Single,Master's,Engineer,Management,7,53013,1,3,2,Completed,None,2,13,Resigned,2/6/2008,4/8/2013,Y
EMP_938,57,Other,Married,Doctorate,Sales,Engineering,15,36885,5,2,2,Not Completed,Voluntary,3,11,Active,3/15/2012,,N
EMP_939,46,Male,Married,Doctorate,Engineer,Sales,12,62821,1,4,1,Not Completed,None,5,3,Active,5/26/2016,,N
EMP_940,55,Female,Married,Doctorate,Sales,Engineering,4,44045,3,3,2,Completed,Retirement,4,7,Terminated,8/9/2004,2/11/2014,Y
EMP_941,42,Female,Single,Doctorate,Sales,Finance,6,48780,1,2,1,Completed,Retirement,5,7,Active,3/13/2012,,N
EMP_942,46,Female,Married,Doctorate,Engineer,Management,6,55550,3,2,1,Completed,Voluntary,3,7,Resigned,5/20/2005,9/24/2014,Y
EMP_943,46,Female,Married,Doctorate,Sales,Engineering,15,119771,3,1,0,Not Completed,None,5,7,Resigned,12/30/2008,8/11/2015,Y
EMP_944,43,Male,Married,Bachelor's,Engineer,HR,3,108377,5,4,1,Completed,Voluntary,5,6,Active,9/22/2002,,N
EMP_945,44,Male,Single,High School,Engineer,Sales,2,78284,1,2,2,Not Completed,None,1,5,Active,3/17/2000,,N
EMP_946,46,Other,Divorced,Bachelor's,HR,Sales,5,90238,5,4,1,Not Completed,Voluntary,5,11,Active,11/12/2005,,N
EMP_947,35,Male,Married,Doctorate,Finance,Engineering,8,77184,4,4,1,Completed,None,2,6,Terminated,8/14/2002,11/2/2011,Y
EMP_948,35,Male,Single,High School,IT Support,Finance,19,90623,2,2,0,Not Completed,Voluntary,2,12,Active,5/2/2008,,N
EMP_949,47,Female,Single,Doctorate,Sales,Sales,16,51305,1,4,0,Completed,Voluntary,4,14,Active,8/5/2000,,N
EMP_950,51,Other,Divorced,High School,Engineer,Engineering,19,70021,4,1,1,Completed,Voluntary,5,13,Active,10/21/2010,,N
EMP_951,47,Other,Married,Bachelor's,Sales,Engineering,16,116759,4,3,1,Not Completed,Voluntary,4,4,Active,8/12/2006,,N
EMP_952,59,Female,Single,High School,Engineer,Sales,6,73184,5,3,1,Completed,Involuntary,3,7,Active,12/17/2016,,N
EMP_953,43,Other,Single,Bachelor's,IT Support,Engineering,1,48942,5,2,0,Completed,Voluntary,3,1,Active,2/27/2009,,N
EMP_954,55,Male,Single,Doctorate,Engineer,Engineering,18,107418,2,1,0,Completed,None,1,4,Terminated,1/7/2004,5/28/2005,Y
EMP_955,46,Other,Divorced,High School,Engineer,IT,8,54714,2,3,2,Completed,Retirement,1,6,Active,2/3/2013,,N
EMP_956,57,Female,Married,Master's,Finance,HR,5,81672,2,1,2,Completed,Retirement,5,8,Active,11/12/2007,,N
EMP_957,34,Other,Single,Master's,Sales,Engineering,12,116557,2,2,2,Completed,Voluntary,5,9,Active,2/2/2000,,N
EMP_958,50,Other,Single,Bachelor's,Finance,IT,18,73201,5,1,2,Not Completed,Involuntary,4,0,Resigned,12/29/2007,11/15/2013,Y
EMP_959,30,Other,Single,Bachelor's,Finance,IT,5,93296,3,2,0,Completed,Voluntary,4,10,Active,7/19/2009,,N
EMP_960,36,Female,Single,Bachelor's,Finance,Engineering,13,82979,5,3,0,Not Completed,None,5,8,Active,8/1/2018,,N
EMP_961,52,Male,Married,Bachelor's,Finance,Finance,12,118549,3,3,1,Completed,Involuntary,5,2,Active,2/28/2001,,N
EMP_962,48,Other,Married,Doctorate,HR,Sales,16,113257,5,3,2,Completed,None,1,0,Active,5/14/2013,,N
EMP_963,52,Male,Single,Master's,Sales,IT,14,107817,5,3,1,Not Completed,Involuntary,1,6,Active,6/5/2008,,N
EMP_964,31,Male,Single,Bachelor's,Sales,IT,11,44008,2,4,1,Not Completed,None,1,14,Active,3/5/2018,,N
EMP_965,58,Male,Single,High School,Engineer,Finance,9,90196,3,1,0,Completed,Voluntary,5,2,Active,3/27/2013,,N
EMP_966,28,Other,Divorced,High School,Sales,Management,10,32294,4,1,1,Completed,Voluntary,4,7,Active,4/24/2013,,N
EMP_967,53,Male,Divorced,Doctorate,IT Support,Finance,16,49061,4,1,1,Not Completed,Retirement,2,10,Resigned,12/22/2004,12/5/2008,Y
EMP_968,32,Other,Divorced,Bachelor's,Finance,Management,19,85733,4,2,0,Not Completed,None,2,1,Active,1/24/2016,,N
EMP_969,49,Other,Single,High School,Manager,Management,10,70004,2,3,0,Not Completed,None,4,14,Terminated,10/1/2010,11/30/2011,Y
EMP_970,25,Other,Divorced,Bachelor's,Sales,Finance,4,110625,4,3,0,Not Completed,Voluntary,4,3,Active,12/26/2014,,N
EMP_971,52,Male,Married,High School,Manager,HR,8,81293,5,4,0,Completed,Retirement,4,11,Resigned,1/1/2011,10/16/2017,Y
EMP_972,50,Other,Divorced,Doctorate,IT Support,Finance,11,83682,2,4,2,Not Completed,None,1,1,Active,9/22/2018,,N
EMP_973,54,Female,Single,High School,HR,IT,6,40237,4,3,2,Completed,Voluntary,3,10,Active,10/4/2011,,N
EMP_974,25,Female,Married,Bachelor's,Engineer,Sales,4,41694,2,1,2,Not Completed,Voluntary,5,3,Resigned,12/15/2001,3/3/2003,Y
EMP_975,47,Female,Single,Bachelor's,Engineer,Finance,5,116472,5,1,1,Completed,None,1,11,Active,1/4/2018,,N
EMP_976,52,Other,Married,Doctorate,Engineer,HR,18,40468,2,3,2,Not Completed,None,2,0,Active,10/12/2008,,N
EMP_977,52,Female,Divorced,Master's,HR,Finance,3,48461,4,2,0,Completed,None,5,12,Resigned,11/24/2010,7/4/2018,Y
EMP_978,48,Other,Divorced,Bachelor's,Finance,HR,7,105376,2,1,2,Not Completed,None,4,9,Resigned,1/1/2012,8/15/2015,Y
EMP_979,46,Other,Married,Master's,Manager,Sales,12,104062,1,3,0,Not Completed,Voluntary,2,4,Active,7/17/2005,,N
EMP_980,57,Other,Married,Bachelor's,Sales,Engineering,3,108000,4,3,2,Not Completed,Retirement,4,2,Active,8/9/2010,,N
EMP_981,52,Male,Single,Doctorate,Finance,HR,17,106599,5,4,2,Not Completed,None,4,8,Active,3/18/2010,,N
EMP_982,58,Female,Married,High School,Engineer,HR,3,110280,3,4,0,Completed,None,4,3,Terminated,10/15/2018,10/31/2026,Y
EMP_983,44,Other,Single,Master's,Engineer,IT,11,43064,2,3,0,Not Completed,None,5,5,Active,2/27/2007,,N
EMP_984,56,Female,Married,High School,Finance,HR,6,117276,2,2,1,Not Completed,None,2,8,Resigned,3/21/2002,4/13/2004,Y
EMP_985,25,Female,Married,Doctorate,Manager,Sales,11,43589,4,3,1,Not Completed,Involuntary,2,1,Active,9/21/2006,,N
EMP_986,49,Male,Divorced,Doctorate,Finance,Management,4,83324,4,1,1,Completed,Voluntary,4,6,Active,7/23/2005,,N
EMP_987,34,Female,Divorced,Doctorate,HR,HR,17,30932,1,2,2,Completed,Involuntary,1,2,Active,9/21/2013,,N
EMP_988,22,Other,Single,Bachelor's,Engineer,Sales,1,47019,5,2,2,Not Completed,None,3,0,Active,7/8/2016,,N
EMP_989,33,Other,Single,Bachelor's,Manager,IT,12,85835,2,4,0,Completed,Voluntary,1,8,Active,4/24/2019,,N
EMP_990,47,Female,Single,Bachelor's,Sales,IT,3,52157,2,3,0,Completed,None,5,8,Active,11/20/2004,,N
EMP_991,44,Female,Married,Bachelor's,Engineer,Engineering,16,82381,3,4,1,Completed,Voluntary,3,11,Active,5/26/2005,,N
EMP_992,43,Male,Married,Master's,Finance,HR,3,47574,2,1,0,Not Completed,Voluntary,1,10,Active,12/17/2001,,N
EMP_993,49,Other,Single,Doctorate,Manager,Management,14,78312,2,4,2,Completed,Retirement,2,3,Active,4/4/2002,,N
EMP_994,38,Female,Married,Master's,Engineer,Sales,17,101044,1,1,0,Completed,None,1,8,Active,9/23/2004,,N
EMP_995,27,Female,Divorced,Bachelor's,Sales,Engineering,19,62779,3,3,0,Not Completed,Involuntary,4,6,Resigned,1/8/2014,6/11/2016,Y
EMP_996,35,Other,Married,High School,Sales,Management,7,60888,2,3,0,Not Completed,None,5,3,Active,2/10/2006,,N
EMP_997,38,Female,Divorced,Master's,IT Support,Engineering,11,56025,2,4,0,Not Completed,Involuntary,1,11,Active,8/31/2018,,N
EMP_998,59,Male,Single,High School,Finance,Management,16,38060,5,4,0,Completed,Voluntary,1,1,Terminated,7/21/2015,2/19/2021,Y
EMP_999,26,Female,Married,Bachelor's,HR,Finance,19,63216,2,4,1,Not Completed,Voluntary,3,12,Active,6/20/2018,,N
EMP_1000,34,Female,Single,Master's,Finance,Finance,5,103197,1,1,1,Completed,None,4,4,Terminated,2/1/2002,12/14/2007,Y
